"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"0500000US53045","Mason County, Washington","63804","*****"
"0500000US53047","Okanogan County, Washington","41842","*****"
"0500000US53049","Pacific County, Washington","21688","*****"
"0500000US53051","Pend Oreille County, Washington","13377","*****"
"0500000US53053","Pierce County, Washington","877013","*****"
"0500000US53055","San Juan County, Washington","16788","*****"
"0500000US53057","Skagit County, Washington","125612","*****"
"0500000US53059","Skamania County, Washington","11753","*****"
"0500000US53061","Snohomish County, Washington","798808","*****"
"0500000US53063","Spokane County, Washington","505505","*****"
"0500000US53065","Stevens County, Washington","44655","*****"
"0500000US53067","Thurston County, Washington","279711","*****"
"0500000US53069","Wahkiakum County, Washington","4268","*****"
"0500000US53071","Walla Walla County, Washington","60365","*****"
"0500000US53073","Whatcom County, Washington","220821","*****"
"0500000US53075","Whitman County, Washington","49231","*****"
"0500000US53077","Yakima County, Washington","249697","*****"
"0500000US54001","Barbour County, West Virginia","16633","*****"
"0500000US54003","Berkeley County, West Virginia","115329","*****"
"0500000US54005","Boone County, West Virginia","22368","*****"
"0500000US54007","Braxton County, West Virginia","14190","*****"
"0500000US54009","Brooke County, West Virginia","22459","*****"
"0500000US54011","Cabell County, West Virginia","94339","*****"
"0500000US54013","Calhoun County, West Virginia","7295","*****"
"0500000US54015","Clay County, West Virginia","8709","*****"
"0500000US54017","Doddridge County, West Virginia","8560","*****"
"0500000US54019","Fayette County, West Virginia","43576","*****"
"0500000US54021","Gilmer County, West Virginia","8041","*****"
"0500000US54023","Grant County, West Virginia","11616","*****"
"0500000US54025","Greenbrier County, West Virginia","35155","*****"
"0500000US54027","Hampshire County, West Virginia","23309","*****"
"0500000US54029","Hancock County, West Virginia","29383","*****"
"0500000US54031","Hardy County, West Virginia","13805","*****"
"0500000US54033","Harrison County, West Virginia","67908","*****"
"0500000US54035","Jackson County, West Virginia","28907","*****"
"0500000US54037","Jefferson County, West Virginia","56506","*****"
"0500000US54039","Kanawha County, West Virginia","183279","*****"
"0500000US54041","Lewis County, West Virginia","16166","*****"
"0500000US54043","Lincoln County, West Virginia","20850","*****"
"0500000US54045","Logan County, West Virginia","33154","*****"
"0500000US54047","McDowell County, West Virginia","18661","*****"
"0500000US54049","Marion County, West Virginia","56355","*****"
"0500000US54051","Marshall County, West Virginia","31308","*****"
"0500000US54053","Mason County, West Virginia","26820","*****"
"0500000US54055","Mercer County, West Virginia","59919","*****"
"0500000US54057","Mineral County, West Virginia","27167","*****"
"0500000US54059","Mingo County, West Virginia","24290","*****"
"0500000US54061","Monongalia County, West Virginia","105474","*****"
"0500000US54063","Monroe County, West Virginia","13401","*****"
"0500000US54065","Morgan County, West Virginia","17709","*****"
"0500000US54067","Nicholas County, West Virginia","25078","*****"
"0500000US54069","Ohio County, West Virginia","42143","*****"
"0500000US54071","Pendleton County, West Virginia","7001","*****"
"0500000US54073","Pleasants County, West Virginia","7482","*****"
"0500000US54075","Pocahontas County, West Virginia","8450","*****"
"0500000US54077","Preston County, West Virginia","33683","*****"
"0500000US54079","Putnam County, West Virginia","56610","*****"
"0500000US54081","Raleigh County, West Virginia","75252","*****"
"0500000US54083","Randolph County, West Virginia","28930","*****"
"0500000US54085","Ritchie County, West Virginia","9844","*****"
"0500000US54087","Roane County, West Virginia","14020","*****"
"0500000US54089","Summers County, West Virginia","12848","*****"
"0500000US54091","Taylor County, West Virginia","16864","*****"
"0500000US54093","Tucker County, West Virginia","6982","*****"
"0500000US54095","Tyler County, West Virginia","8811","*****"
"0500000US54097","Upshur County, West Virginia","24502","*****"
"0500000US54099","Wayne County, West Virginia","40303","*****"
"0500000US54101","Webster County, West Virginia","8386","*****"
"0500000US54103","Wetzel County, West Virginia","15436","*****"
"0500000US54105","Wirt County, West Virginia","5798","*****"
"0500000US54107","Wood County, West Virginia","84960","*****"
"0500000US54109","Wyoming County, West Virginia","21281","*****"
"0500000US55001","Adams County, Wisconsin","20094","*****"
"0500000US55003","Ashland County, Wisconsin","15617","*****"
"0500000US55005","Barron County, Wisconsin","45229","*****"
"0500000US55007","Bayfield County, Wisconsin","14993","*****"
"0500000US55009","Brown County, Wisconsin","261368","*****"
"0500000US55011","Buffalo County, Wisconsin","13126","*****"
"0500000US55013","Burnett County, Wisconsin","15289","*****"
"0500000US55015","Calumet County, Wisconsin","49928","*****"
"0500000US55017","Chippewa County, Wisconsin","63892","*****"
"0500000US55019","Clark County, Wisconsin","34579","*****"
"0500000US55021","Columbia County, Wisconsin","57133","*****"
"0500000US55023","Crawford County, Wisconsin","16235","*****"
"0500000US55025","Dane County, Wisconsin","536078","*****"
"0500000US55027","Dodge County, Wisconsin","87715","*****"
"0500000US55029","Door County, Wisconsin","27472","*****"
"0500000US55031","Douglas County, Wisconsin","43295","*****"
"0500000US55033","Dunn County, Wisconsin","44759","*****"
"0500000US55035","Eau Claire County, Wisconsin","103514","*****"
"0500000US55037","Florence County, Wisconsin","4314","*****"
"0500000US55039","Fond du Lac County, Wisconsin","102597","*****"
"0500000US55041","Forest County, Wisconsin","8995","*****"
"0500000US55043","Grant County, Wisconsin","51733","*****"
"0500000US55045","Green County, Wisconsin","36896","*****"
"0500000US55047","Green Lake County, Wisconsin","18755","*****"
"0500000US55049","Iowa County, Wisconsin","23618","*****"
"0500000US55051","Iron County, Wisconsin","5687","*****"
"0500000US55053","Jackson County, Wisconsin","20522","*****"
"0500000US55055","Jefferson County, Wisconsin","84701","*****"
"0500000US55057","Juneau County, Wisconsin","26478","*****"
"0500000US55059","Kenosha County, Wisconsin","168524","*****"
"0500000US55061","Kewaunee County, Wisconsin","20387","*****"
"0500000US55063","La Crosse County, Wisconsin","117894","*****"
"0500000US55065","Lafayette County, Wisconsin","16715","*****"
"0500000US55067","Langlade County, Wisconsin","19146","*****"
"0500000US55069","Lincoln County, Wisconsin","27744","*****"
"0500000US55071","Manitowoc County, Wisconsin","79185","*****"
"0500000US55073","Marathon County, Wisconsin","135396","*****"
"0500000US55075","Marinette County, Wisconsin","40391","*****"
"0500000US55077","Marquette County, Wisconsin","15304","*****"
"0500000US55078","Menominee County, Wisconsin","4558","*****"
"0500000US55079","Milwaukee County, Wisconsin","951226","*****"
"0500000US55081","Monroe County, Wisconsin","45771","*****"
"0500000US55083","Oconto County, Wisconsin","37646","*****"
"0500000US55085","Oneida County, Wisconsin","35381","*****"
"0500000US55087","Outagamie County, Wisconsin","185700","*****"
"0500000US55089","Ozaukee County, Wisconsin","88597","*****"
"0500000US55091","Pepin County, Wisconsin","7265","*****"
"0500000US55093","Pierce County, Wisconsin","41977","*****"
"0500000US55095","Polk County, Wisconsin","43438","*****"
"0500000US55097","Portage County, Wisconsin","70632","*****"
"0500000US55099","Price County, Wisconsin","13416","*****"
"0500000US55101","Racine County, Wisconsin","195602","*****"
"0500000US55103","Richland County, Wisconsin","17459","*****"
"0500000US55105","Rock County, Wisconsin","162152","*****"
"0500000US55107","Rusk County, Wisconsin","14132","*****"
"0500000US55109","St. Croix County, Wisconsin","88732","*****"
"0500000US55111","Sauk County, Wisconsin","63922","*****"
"0500000US55113","Sawyer County, Wisconsin","16399","*****"
"0500000US55115","Shawano County, Wisconsin","40904","*****"
"0500000US55117","Sheboygan County, Wisconsin","115178","*****"
"0500000US55119","Taylor County, Wisconsin","20325","*****"
"0500000US55121","Trempealeau County, Wisconsin","29499","*****"
"0500000US55123","Vernon County, Wisconsin","30633","*****"
"0500000US55125","Vilas County, Wisconsin","21751","*****"
"0500000US55127","Walworth County, Wisconsin","103074","*****"
"0500000US55129","Washburn County, Wisconsin","15688","*****"
"0500000US55131","Washington County, Wisconsin","134925","*****"
"0500000US55133","Waukesha County, Wisconsin","400475","*****"
"0500000US55135","Waupaca County, Wisconsin","51245","*****"
"0500000US55137","Waushara County, Wisconsin","24193","*****"
"0500000US55139","Winnebago County, Wisconsin","170411","*****"
"0500000US55141","Wood County, Wisconsin","73112","*****"
"0500000US56001","Albany County, Wyoming","38390","*****"
"0500000US56003","Big Horn County, Wyoming","11882","*****"
"0500000US56005","Campbell County, Wyoming","47409","*****"
"0500000US56007","Carbon County, Wyoming","15247","*****"
"0500000US56009","Converse County, Wyoming","13921","*****"
"0500000US56011","Crook County, Wyoming","7472","*****"
"0500000US56013","Fremont County, Wyoming","39812","*****"
"0500000US56015","Goshen County, Wyoming","13342","*****"
"0500000US56017","Hot Springs County, Wyoming","4607","*****"
"0500000US56019","Johnson County, Wyoming","8487","*****"
"0500000US56021","Laramie County, Wyoming","98320","*****"
"0500000US56023","Lincoln County, Wyoming","19274","*****"
"0500000US56025","Natrona County, Wyoming","80333","*****"
"0500000US56027","Niobrara County, Wyoming","2422","*****"
"0500000US56029","Park County, Wyoming","29148","*****"
"0500000US56031","Platte County, Wyoming","8582","*****"
"0500000US56033","Sheridan County, Wyoming","30140","*****"
"0500000US56035","Sublette County, Wyoming","9880","*****"
"0500000US56037","Sweetwater County, Wyoming","43521","*****"
"0500000US56039","Teton County, Wyoming","23280","*****"
"0500000US56041","Uinta County, Wyoming","20479","*****"
"0500000US56043","Washakie County, Wyoming","8027","*****"
"0500000US56045","Weston County, Wyoming","7049","*****"
"0500000US72001","Adjuntas Municipio, Puerto Rico","17891","*****"
"0500000US72003","Aguada Municipio, Puerto Rico","37954","*****"
"0500000US72005","Aguadilla Municipio, Puerto Rico","52803","*****"
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","25748","*****"
"0500000US72009","Aibonito Municipio, Puerto Rico","22988","*****"
"0500000US72011","Añasco Municipio, Puerto Rico","26934","*****"
"0500000US72013","Arecibo Municipio, Puerto Rico","85390","*****"
"0500000US72015","Arroyo Municipio, Puerto Rico","17805","*****"
"0500000US72017","Barceloneta Municipio, Puerto Rico","24079","*****"
"0500000US72019","Barranquitas Municipio, Puerto Rico","28393","*****"
"0500000US72021","Bayamón Municipio, Puerto Rico","178192","*****"
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","48487","*****"
"0500000US72025","Caguas Municipio, Puerto Rico","128937","*****"
"0500000US72027","Camuy Municipio, Puerto Rico","31598","*****"
"0500000US72029","Canóvanas Municipio, Puerto Rico","45588","*****"
"0500000US72031","Carolina Municipio, Puerto Rico","153779","*****"
"0500000US72033","Cataño Municipio, Puerto Rico","24271","*****"
"0500000US72035","Cayey Municipio, Puerto Rico","43785","*****"
"0500000US72037","Ceiba Municipio, Puerto Rico","11515","*****"
"0500000US72039","Ciales Municipio, Puerto Rico","16513","*****"
"0500000US72041","Cidra Municipio, Puerto Rico","39607","*****"
"0500000US72043","Coamo Municipio, Puerto Rico","38906","*****"
"0500000US72045","Comerío Municipio, Puerto Rico","19224","*****"
"0500000US72047","Corozal Municipio, Puerto Rico","33500","*****"
"0500000US72049","Culebra Municipio, Puerto Rico","1311","240"
"0500000US72051","Dorado Municipio, Puerto Rico","36803","*****"
"0500000US72053","Fajardo Municipio, Puerto Rico","31111","*****"
"0500000US72054","Florida Municipio, Puerto Rico","11697","*****"
"0500000US72055","Guánica Municipio, Puerto Rico","16293","*****"
"0500000US72057","Guayama Municipio, Puerto Rico","40889","*****"
"0500000US72059","Guayanilla Municipio, Puerto Rico","18514","*****"
"0500000US72061","Guaynabo Municipio, Puerto Rico","86937","*****"
"0500000US72063","Gurabo Municipio, Puerto Rico","46910","*****"
"0500000US72065","Hatillo Municipio, Puerto Rico","39950","*****"
"0500000US72067","Hormigueros Municipio, Puerto Rico","15943","*****"
"0500000US72069","Humacao Municipio, Puerto Rico","52507","*****"
"0500000US72071","Isabela Municipio, Puerto Rico","41707","*****"
"0500000US72073","Jayuya Municipio, Puerto Rico","14539","*****"
"0500000US72075","Juana Díaz Municipio, Puerto Rico","46152","*****"
"0500000US72077","Juncos Municipio, Puerto Rico","38780","*****"
"0500000US72079","Lajas Municipio, Puerto Rico","22835","*****"
"0500000US72081","Lares Municipio, Puerto Rico","25696","*****"
"0500000US72083","Las Marías Municipio, Puerto Rico","8370","*****"
"0500000US72085","Las Piedras Municipio, Puerto Rico","37499","*****"
